client_id,birth_number,district_id,birthdate,gender,birth_month,age,age_group
4519,516031,70,1951-10-31,Female,10,75,60+
4520,575628,1,1957-06-28,Female,6,69,60+
4521,430909,1,1943-09-09,Male,9,83,60+
4522,506101,68,1950-11-01,Female,11,76,60+
4523,520309,68,1952-03-09,Male,3,74,60+
4524,570714,77,1957-07-14,Male,7,69,60+
4525,645717,77,1964-07-17,Female,7,62,60+
4526,705424,70,1970-04-24,Female,4,56,46-60
4527,635204,1,1963-02-04,Female,2,63,60+
4528,220109,28,1922-01-09,Male,1,104,
4529,760916,37,1976-09-16,Male,9,50,46-60
4530,845918,37,1984-09-18,Female,9,42,31-45
4531,645625,64,1964-06-25,Female,6,62,60+
4532,531009,39,1953-10-09,Male,10,73,60+
4533,800129,64,1980-01-29,Male,1,46,46-60
4534,541224,38,1954-12-24,Male,12,72,60+
4535,316203,1,1931-12-03,Female,12,95,60+
4536,471014,41,1947-10-14,Male,10,79,60+
4539,421212,55,1942-12-12,Male,12,84,60+
4540,360116,69,1936-01-16,Male,1,90,60+
4541,715302,32,1971-03-02,Female,3,55,46-60
4542,540206,29,1954-02-06,Male,2,72,60+
4543,411201,1,1941-12-01,Male,12,85,60+
4544,555613,52,1955-06-13,Female,6,71,60+
4545,365120,3,1936-01-20,Female,1,90,60+
4546,515420,23,1951-04-20,Female,4,75,60+
4547,436230,9,1943-12-30,Female,12,83,60+
4548,580105,7,1958-01-05,Male,1,68,60+
4549,206030,10,1920-10-30,Female,10,106,
4550,426017,72,1942-10-17,Female,10,84,60+
4551,240429,60,1924-04-29,Male,4,102,
4552,195228,60,1919-02-28,Female,2,107,
4553,455223,1,1945-02-23,Female,2,81,60+
4554,370724,70,1937-07-24,Male,7,89,60+
4555,600807,52,1960-08-07,Male,8,66,60+
4556,700531,74,1970-05-31,Male,5,56,46-60
4557,326024,44,1932-10-24,Female,10,94,60+
4558,280927,44,1928-09-27,Male,9,98,60+
4559,585309,35,1958-03-09,Female,3,68,60+
4560,631020,9,1963-10-20,Male,10,63,60+
4561,685629,40,1968-06-29,Female,6,58,46-60
4562,651011,25,1965-10-11,Male,10,61,60+
4563,715725,10,1971-07-25,Female,7,55,46-60
4564,750825,10,1975-08-25,Male,8,51,46-60
4565,480303,14,1948-03-03,Male,3,78,60+
4567,370212,70,1937-02-12,Male,2,89,60+
4568,820426,70,1982-04-26,Male,4,44,31-45
4569,715709,6,1971-07-09,Female,7,55,46-60
4570,396103,1,1939-11-03,Female,11,87,60+
4571,671107,1,1967-11-07,Male,11,59,46-60
4572,365521,28,1936-05-21,Female,5,90,60+
4573,556012,5,1955-10-12,Female,10,71,60+
4574,666112,20,1966-11-12,Female,11,60,46-60
4575,645920,36,1964-09-20,Female,9,62,60+
4576,580627,53,1958-06-27,Male,6,68,60+
4577,495725,64,1949-07-25,Female,7,77,60+
4578,761227,15,1976-12-27,Male,12,50,46-60
4579,395701,74,1939-07-01,Female,7,87,60+
4580,446124,30,1944-11-24,Female,11,82,60+
4581,565616,1,1956-06-16,Female,6,70,60+
4582,181012,44,1918-10-12,Male,10,108,
4583,415824,61,1941-08-24,Female,8,85,60+
4584,495624,7,1949-06-24,Female,6,77,60+
4585,485910,9,1948-09-10,Female,9,78,60+
4586,510813,9,1951-08-13,Male,8,75,60+
4587,785506,36,1978-05-06,Female,5,48,46-60
4588,766105,53,1976-11-05,Female,11,50,46-60
4589,765915,2,1976-09-15,Female,9,50,46-60
4590,360317,1,1936-03-17,Male,3,90,60+
4591,330819,43,1933-08-19,Male,8,93,60+
4592,555329,1,1955-03-29,Female,3,71,60+
4593,320703,72,1932-07-03,Male,7,94,60+
4594,401125,1,1940-11-25,Male,11,86,60+
4595,406129,1,1940-11-29,Female,11,86,60+
4596,735831,74,1973-08-31,Female,8,53,46-60
4597,525519,1,1952-05-19,Female,5,74,60+
4598,415412,25,1941-04-12,Female,4,85,60+
4599,471205,25,1947-12-05,Male,12,79,60+
4600,670313,70,1967-03-13,Male,3,59,46-60
4601,350402,1,1935-04-02,Male,4,91,60+
4602,345404,1,1934-04-04,Female,4,92,60+
4603,465726,69,1946-07-26,Female,7,80,60+
4604,681002,67,1968-10-02,Male,10,58,46-60
4605,805909,18,1980-09-09,Female,9,46,46-60
4606,371014,8,1937-10-14,Male,10,89,60+
4607,766116,74,1976-11-16,Female,11,50,46-60
4608,450118,41,1945-01-18,Male,1,81,60+
4609,766219,7,1976-12-19,Female,12,50,46-60
4610,665102,34,1966-01-02,Female,1,60,46-60
4611,535510,1,1953-05-10,Female,5,73,60+
4612,605923,44,1960-09-23,Female,9,66,60+
4615,510731,56,1951-07-31,Male,7,75,60+
4617,771220,45,1977-12-20,Male,12,49,46-60
4618,725327,45,1972-03-27,Female,3,54,46-60
4619,415220,77,1941-02-20,Female,2,85,60+
4620,406101,54,1940-11-01,Female,11,86,60+
4621,460210,54,1946-02-10,Male,2,80,60+
4622,725525,50,1972-05-25,Female,5,54,46-60
4623,670509,68,1967-05-09,Male,5,59,46-60
4624,665524,48,1966-05-24,Female,5,60,46-60
4625,670304,48,1967-03-04,Male,3,59,46-60
4626,476124,3,1947-11-24,Female,11,79,60+
4627,420324,1,1942-03-24,Male,3,84,60+
4628,385531,1,1938-05-31,Female,5,88,60+
4629,230510,76,1923-05-10,Male,5,103,
4630,155927,76,1915-09-27,Female,9,111,
4631,335401,8,1933-04-01,Female,4,93,60+
4632,280418,1,1928-04-18,Male,4,98,60+
4633,806031,62,1980-10-31,Female,10,46,46-60
4634,405309,67,1940-03-09,Female,3,86,60+
4635,360228,67,1936-02-28,Male,2,90,60+
4636,770922,48,1977-09-22,Male,9,49,46-60
4637,690213,61,1969-02-13,Male,2,57,46-60
4638,685226,33,1968-02-26,Female,2,58,46-60
4639,800516,20,1980-05-16,Male,5,46,46-60
4640,565507,75,1956-05-07,Female,5,70,60+
4641,580212,33,1958-02-12,Male,2,68,60+
4642,605803,33,1960-08-03,Female,8,66,60+
4643,695721,1,1969-07-21,Female,7,57,46-60
4644,310119,20,1931-01-19,Male,1,95,60+
4647,780820,8,1978-08-20,Male,8,48,46-60
4648,640124,33,1964-01-24,Male,1,62,60+
4649,285625,45,1928-06-25,Female,6,98,60+
4650,655715,54,1965-07-15,Female,7,61,60+
4651,790124,2,1979-01-24,Male,1,47,46-60
4652,620226,53,1962-02-26,Male,2,64,60+
4653,466218,4,1946-12-18,Female,12,80,60+
4654,505215,2,1950-02-15,Female,2,76,60+
4655,471014,2,1947-10-14,Male,10,79,60+
4656,420916,1,1942-09-16,Male,9,84,60+
4657,410913,15,1941-09-13,Male,9,85,60+
4658,351011,33,1935-10-11,Male,10,91,60+
4659,595414,50,1959-04-14,Female,4,67,60+
4660,755706,60,1975-07-06,Female,7,51,46-60
4661,445511,1,1944-05-11,Female,5,82,60+
4662,275210,1,1927-02-10,Female,2,99,60+
4663,421029,72,1942-10-29,Male,10,84,60+
4664,210805,38,1921-08-05,Male,8,105,
4665,265827,9,1926-08-27,Female,8,100,60+
4666,280612,9,1928-06-12,Male,6,98,60+
4667,410426,25,1941-04-26,Male,4,85,60+
4668,385625,25,1938-06-25,Female,6,88,60+
4670,685814,51,1968-08-14,Female,8,58,46-60
4671,720727,51,1972-07-27,Male,7,54,46-60
4672,490828,44,1949-08-28,Male,8,77,60+
4673,520816,69,1952-08-16,Male,8,74,60+
4674,786227,59,1978-12-27,Female,12,48,46-60
4675,751002,23,1975-10-02,Male,10,51,46-60
4677,215929,3,1921-09-29,Female,9,105,
4678,681206,21,1968-12-06,Male,12,58,46-60
4679,480131,20,1948-01-31,Male,1,78,60+
4680,795524,72,1979-05-24,Female,5,47,46-60
4681,496008,1,1949-10-08,Female,10,77,60+
4682,530811,1,1953-08-11,Male,8,73,60+
4683,560802,51,1956-08-02,Male,8,70,60+
4684,535305,1,1953-03-05,Female,3,73,60+
4685,640714,62,1964-07-14,Male,7,62,60+
4686,440702,39,1944-07-02,Male,7,82,60+
4687,476219,16,1947-12-19,Female,12,79,60+
4688,400911,16,1940-09-11,Male,9,86,60+
4689,630426,50,1963-04-26,Male,4,63,60+
4690,625826,66,1962-08-26,Female,8,64,60+
4691,640128,66,1964-01-28,Male,1,62,60+
4692,555406,76,1955-04-06,Female,4,71,60+
4693,430302,42,1943-03-02,Male,3,83,60+
4694,435415,42,1943-04-15,Female,4,83,60+
4695,251211,52,1925-12-11,Male,12,101,
4696,335412,52,1933-04-12,Female,4,93,60+
4697,575925,27,1957-09-25,Female,9,69,60+
4698,630331,45,1963-03-31,Male,3,63,60+
4699,636112,13,1963-11-12,Female,11,63,60+
4700,375615,70,1937-06-15,Female,6,89,60+
4701,410628,22,1941-06-28,Male,6,85,60+
4704,555429,12,1955-04-29,Female,4,71,60+
4705,550912,1,1955-09-12,Male,9,71,60+
4706,435711,58,1943-07-11,Female,7,83,60+
4707,401105,58,1940-11-05,Male,11,86,60+
4708,500714,18,1950-07-14,Male,7,76,60+
4709,780416,54,1978-04-16,Male,4,48,46-60
4710,615509,52,1961-05-09,Female,5,65,60+
4711,550723,52,1955-07-23,Male,7,71,60+
4712,605606,37,1960-06-06,Female,6,66,60+
4713,186104,13,1918-11-04,Female,11,108,
4714,110820,13,1911-08-20,Male,8,115,
4715,765812,15,1976-08-12,Female,8,50,46-60
4716,335802,10,1933-08-02,Female,8,93,60+
4717,440809,32,1944-08-09,Male,8,82,60+
4718,321122,2,1932-11-22,Male,11,94,60+
4719,370218,23,1937-02-18,Male,2,89,60+
4720,465506,33,1946-05-06,Female,5,80,60+
4721,565321,65,1956-03-21,Female,3,70,60+
4722,720128,8,1972-01-28,Male,1,54,46-60
4723,415206,1,1941-02-06,Female,2,85,60+
4724,736014,53,1973-10-14,Female,10,53,46-60
4725,451117,34,1945-11-17,Male,11,81,60+
4726,525704,34,1952-07-04,Female,7,74,60+
4727,706123,74,1970-11-23,Female,11,56,46-60
4728,701031,74,1970-10-31,Male,10,56,46-60
4729,450707,18,1945-07-07,Male,7,81,60+
4730,200504,68,1920-05-04,Male,5,106,
4731,735211,52,1973-02-11,Female,2,53,46-60
4732,180317,70,1918-03-17,Male,3,108,
4733,550717,1,1955-07-17,Male,7,71,60+
4734,250321,72,1925-03-21,Male,3,101,
4735,226023,72,1922-10-23,Female,10,104,
4736,435528,56,1943-05-28,Female,5,83,60+
4737,815601,24,1981-06-01,Female,6,45,31-45
4739,605308,37,1960-03-08,Female,3,66,60+
4740,770612,28,1977-06-12,Male,6,49,46-60
4741,295729,74,1929-07-29,Female,7,97,60+
4742,495413,61,1949-04-13,Female,4,77,60+
4743,560925,61,1956-09-25,Male,9,70,60+
4744,291218,6,1929-12-18,Male,12,97,60+
4745,485804,68,1948-08-04,Female,8,78,60+
4746,415720,39,1941-07-20,Female,7,85,60+
4747,225427,76,1922-04-27,Female,4,104,
4748,280126,76,1928-01-26,Male,1,98,60+
4749,485119,57,1948-01-19,Female,1,78,60+
4750,620404,70,1962-04-04,Male,4,64,60+
4751,730108,35,1973-01-08,Male,1,53,46-60
4752,391009,7,1939-10-09,Male,10,87,60+
4753,345218,7,1934-02-18,Female,2,92,60+
4754,396228,27,1939-12-28,Female,12,87,60+
4755,545905,71,1954-09-05,Female,9,72,60+
4756,505108,22,1950-01-08,Female,1,76,60+
4757,451009,22,1945-10-09,Male,10,81,60+
4758,735109,50,1973-01-09,Female,1,53,46-60
4759,800221,50,1980-02-21,Male,2,46,46-60
4760,350327,70,1935-03-27,Male,3,91,60+
4761,346128,70,1934-11-28,Female,11,92,60+
4762,715213,76,1971-02-13,Female,2,55,46-60
4763,445223,77,1944-02-23,Female,2,82,60+
4764,791015,54,1979-10-15,Male,10,47,46-60
4765,350306,48,1935-03-06,Male,3,91,60+
4766,670527,22,1967-05-27,Male,5,59,46-60
4767,185921,26,1918-09-21,Female,9,108,
4768,605403,1,1960-04-03,Female,4,66,60+
4769,235123,22,1923-01-23,Female,1,103,
4770,241213,22,1924-12-13,Male,12,102,
4771,615107,64,1961-01-07,Female,1,65,60+
4772,505129,6,1950-01-29,Female,1,76,60+
4773,525613,33,1952-06-13,Female,6,74,60+
4774,510814,59,1951-08-14,Male,8,75,60+
4775,485722,59,1948-07-22,Female,7,78,60+
4776,741222,1,1974-12-22,Male,12,52,46-60
4777,295623,64,1929-06-23,Female,6,97,60+
4778,220307,64,1922-03-07,Male,3,104,
4779,780210,52,1978-02-10,Male,2,48,46-60
4780,725201,54,1972-02-01,Female,2,54,46-60
4781,665815,9,1966-08-15,Female,8,60,46-60
4782,661228,25,1966-12-28,Male,12,60,46-60
4783,786016,31,1978-10-16,Female,10,48,46-60
4784,206208,42,1920-12-08,Female,12,106,
4785,211006,42,1921-10-06,Male,10,105,
4786,380816,54,1938-08-16,Male,8,88,60+
4787,620312,36,1962-03-12,Male,3,64,60+
4788,805427,39,1980-04-27,Female,4,46,46-60
4789,405926,24,1940-09-26,Female,9,86,60+
4790,460209,75,1946-02-09,Male,2,80,60+
4791,360215,51,1936-02-15,Male,2,90,60+
4792,575525,20,1957-05-25,Female,5,69,60+
4793,465215,55,1946-02-15,Female,2,80,60+
4794,456116,20,1945-11-16,Female,11,81,60+
4795,255918,74,1925-09-18,Female,9,101,
4796,280311,7,1928-03-11,Male,3,98,60+
4797,405903,59,1940-09-03,Female,9,86,60+
4798,625102,37,1962-01-02,Female,1,64,60+
4799,465320,75,1946-03-20,Female,3,80,60+
4800,530814,75,1953-08-14,Male,8,73,60+
4801,781125,23,1978-11-25,Male,11,48,46-60
4802,710706,75,1971-07-06,Male,7,55,46-60
4803,450807,45,1945-08-07,Male,8,81,60+
4804,305207,51,1930-02-07,Female,2,96,60+
4805,355313,1,1935-03-13,Female,3,91,60+
4806,445201,19,1944-02-01,Female,2,82,60+
4807,481228,25,1948-12-28,Male,12,78,60+
4808,816124,23,1981-11-24,Female,11,45,31-45
4809,301101,19,1930-11-01,Male,11,96,60+
4810,355126,19,1935-01-26,Female,1,91,60+
4811,715326,77,1971-03-26,Female,3,55,46-60
4812,250626,1,1925-06-26,Male,6,101,
4813,681025,43,1968-10-25,Male,10,58,46-60
4814,620228,54,1962-02-28,Male,2,64,60+
4815,700917,15,1970-09-17,Male,9,56,46-60
4816,745304,15,1974-03-04,Female,3,52,46-60
4817,690904,12,1969-09-04,Male,9,57,46-60
4818,320313,1,1932-03-13,Male,3,94,60+
4819,640413,62,1964-04-13,Male,4,62,60+
4820,695919,2,1969-09-19,Female,9,57,46-60
4821,395608,35,1939-06-08,Female,6,87,60+
4822,451013,35,1945-10-13,Male,10,81,60+
4823,820416,7,1982-04-16,Male,4,44,31-45
4824,400305,54,1940-03-05,Male,3,86,60+
4826,776227,25,1977-12-27,Female,12,49,46-60
4831,580814,27,1958-08-14,Male,8,68,60+
4832,575109,56,1957-01-09,Female,1,69,60+
4833,715228,30,1971-02-28,Female,2,55,46-60
4836,521231,49,1952-12-31,Male,12,74,60+
4837,675313,56,1967-03-13,Female,3,59,46-60
4853,390301,58,1939-03-01,Male,3,87,60+
4861,776101,57,1977-11-01,Female,11,49,46-60
4862,436123,1,1943-11-23,Female,11,83,60+
4863,745302,1,1974-03-02,Female,3,52,46-60
4877,570219,45,1957-02-19,Male,2,69,60+
4882,781221,36,1978-12-21,Male,12,48,46-60
4886,791209,23,1979-12-09,Male,12,47,46-60
4892,690308,26,1969-03-08,Male,3,57,46-60
4901,505508,72,1950-05-08,Female,5,76,60+
4904,615419,38,1961-04-19,Female,4,65,60+
4906,766019,64,1976-10-19,Female,10,50,46-60
4907,740531,64,1974-05-31,Male,5,52,46-60
4915,630719,40,1963-07-19,Male,7,63,60+
4916,390109,52,1939-01-09,Male,1,87,60+
4918,680506,11,1968-05-06,Male,5,58,46-60
4919,515526,49,1951-05-26,Female,5,75,60+
4923,620702,66,1962-07-02,Male,7,64,60+
4925,510618,45,1951-06-18,Male,6,75,60+
4927,555316,72,1955-03-16,Female,3,71,60+
4928,760209,9,1976-02-09,Male,2,50,46-60
4929,430730,74,1943-07-30,Male,7,83,60+
4930,810730,1,1981-07-30,Male,7,45,31-45
4937,606109,54,1960-11-09,Female,11,66,60+
4941,795225,60,1979-02-25,Female,2,47,46-60
4942,590705,38,1959-07-05,Male,7,67,60+
4944,820407,58,1982-04-07,Male,4,44,31-45
4949,821020,54,1982-10-20,Male,10,44,31-45
4956,461010,6,1946-10-10,Male,10,80,60+
4959,790425,77,1979-04-25,Male,4,47,46-60
4961,820731,54,1982-07-31,Male,7,44,31-45
4968,380526,50,1938-05-26,Male,5,88,60+
4969,685720,64,1968-07-20,Female,7,58,46-60
4972,775713,70,1977-07-13,Female,7,49,46-60
4974,625630,5,1962-06-30,Female,6,64,60+
4975,611021,5,1961-10-21,Male,10,65,60+
4976,810118,36,1981-01-18,Male,1,45,31-45
4979,370628,7,1937-06-28,Male,6,89,60+
4989,350904,28,1935-09-04,Male,9,91,60+
4992,725714,55,1972-07-14,Female,7,54,46-60
4993,735627,1,1973-06-27,Female,6,53,46-60
4994,780621,1,1978-06-21,Male,6,48,46-60
5002,775717,65,1977-07-17,Female,7,49,46-60
5010,505908,42,1950-09-08,Female,9,76,60+
5012,725922,27,1972-09-22,Female,9,54,46-60
5013,800915,1,1980-09-15,Male,9,46,46-60
5016,465105,1,1946-01-05,Female,1,80,60+
5028,760410,28,1976-04-10,Male,4,50,46-60
5030,800115,1,1980-01-15,Male,1,46,46-60
5046,370822,1,1937-08-22,Male,8,89,60+
5050,510119,62,1951-01-19,Male,1,75,60+
5056,575204,67,1957-02-04,Female,2,69,60+
5067,755910,21,1975-09-10,Female,9,51,46-60
5072,815324,1,1981-03-24,Female,3,45,31-45
5081,616031,1,1961-10-31,Female,10,65,60+
5093,495412,55,1949-04-12,Female,4,77,60+
5107,476006,50,1947-10-06,Female,10,79,60+
5108,440522,50,1944-05-22,Male,5,82,60+
5111,591212,50,1959-12-12,Male,12,67,60+
5117,750321,52,1975-03-21,Male,3,51,46-60
5126,650403,43,1965-04-03,Male,4,61,60+
5127,755405,33,1975-04-05,Female,4,51,46-60
5128,631224,70,1963-12-24,Male,12,63,60+
5132,671021,51,1967-10-21,Male,10,59,46-60
5133,595810,66,1959-08-10,Female,8,67,60+
5134,675719,58,1967-07-19,Female,7,59,46-60
5137,790505,5,1979-05-05,Male,5,47,46-60
5138,745805,45,1974-08-05,Female,8,52,46-60
5141,535519,54,1953-05-19,Female,5,73,60+
5143,730309,77,1973-03-09,Male,3,53,46-60
5144,665607,77,1966-06-07,Female,6,60,46-60
5145,506031,26,1950-10-31,Female,10,76,60+
5149,621218,15,1962-12-18,Male,12,64,60+
5152,755909,43,1975-09-09,Female,9,51,46-60
5159,641202,39,1964-12-02,Male,12,62,60+
5163,576028,43,1957-10-28,Female,10,69,60+
5164,711130,9,1971-11-30,Male,11,55,46-60
5171,565923,64,1956-09-23,Female,9,70,60+
5175,495918,63,1949-09-18,Female,9,77,60+
5180,431220,1,1943-12-20,Male,12,83,60+
5189,615110,74,1961-01-10,Female,1,65,60+
5200,605423,33,1960-04-23,Female,4,66,60+
5201,540419,33,1954-04-19,Male,4,72,60+
5203,455908,61,1945-09-08,Female,9,81,60+
5204,630122,47,1963-01-22,Male,1,63,60+
5212,466012,72,1946-10-12,Female,10,80,60+
5213,801010,1,1980-10-10,Male,10,46,46-60
5214,760912,47,1976-09-12,Male,9,50,46-60
5215,736015,47,1973-10-15,Female,10,53,46-60
5217,405716,74,1940-07-16,Female,7,86,60+
5223,775111,2,1977-01-11,Female,1,49,46-60
5224,490724,29,1949-07-24,Male,7,77,60+
5232,485406,74,1948-04-06,Female,4,78,60+
5233,671030,66,1967-10-30,Male,10,59,46-60
5236,780603,25,1978-06-03,Male,6,48,46-60
5237,770803,1,1977-08-03,Male,8,49,46-60
5240,400217,74,1940-02-17,Male,2,86,60+
5241,780626,63,1978-06-26,Male,6,48,46-60
5243,700418,2,1970-04-18,Male,4,56,46-60
5245,425318,38,1942-03-18,Female,3,84,60+
5246,820515,70,1982-05-15,Male,5,44,31-45
5247,430414,47,1943-04-14,Male,4,83,60+
5249,715105,5,1971-01-05,Female,1,55,46-60
5253,466007,69,1946-10-07,Female,10,80,60+
5254,480916,69,1948-09-16,Male,9,78,60+
5263,625227,1,1962-02-27,Female,2,64,60+
5273,590110,39,1959-01-10,Male,1,67,60+
5275,500521,28,1950-05-21,Male,5,76,60+
5277,686107,44,1968-11-07,Female,11,58,46-60
5281,411224,73,1941-12-24,Male,12,85,60+
5283,820310,17,1982-03-10,Male,3,44,31-45
5284,715924,51,1971-09-24,Female,9,55,46-60
5287,710102,77,1971-01-02,Male,1,55,46-60
5308,745709,41,1974-07-09,Female,7,52,46-60
5312,470108,71,1947-01-08,Male,1,79,60+
5313,475116,71,1947-01-16,Female,1,79,60+
5318,680328,74,1968-03-28,Male,3,58,46-60
5319,645923,74,1964-09-23,Female,9,62,60+
5320,515407,17,1951-04-07,Female,4,75,60+
5321,500201,17,1950-02-01,Male,2,76,60+
5322,565313,73,1956-03-13,Female,3,70,60+
5323,765217,14,1976-02-17,Female,2,50,46-60
5325,705918,66,1970-09-18,Female,9,56,46-60
5326,670812,66,1967-08-12,Male,8,59,46-60
5333,675529,39,1967-05-29,Female,5,59,46-60
5334,351229,48,1935-12-29,Male,12,91,60+
5337,610502,1,1961-05-02,Male,5,65,60+
5338,665525,1,1966-05-25,Female,5,60,46-60
5347,490331,41,1949-03-31,Male,3,77,60+
5352,765818,40,1976-08-18,Female,8,50,46-60
5353,675522,48,1967-05-22,Female,5,59,46-60
5354,675105,30,1967-01-05,Female,1,59,46-60
5358,420831,54,1942-08-31,Male,8,84,60+
5362,391209,47,1939-12-09,Male,12,87,60+
5364,640314,62,1964-03-14,Male,3,62,60+
5365,715501,62,1971-05-01,Female,5,55,46-60
5366,715920,60,1971-09-20,Female,9,55,46-60
5367,790606,60,1979-06-06,Male,6,47,46-60
5374,471126,63,1947-11-26,Male,11,79,60+
5376,700123,14,1970-01-23,Male,1,56,46-60
5379,780320,60,1978-03-20,Male,3,48,46-60
5384,350721,73,1935-07-21,Male,7,91,60+
5385,740201,67,1974-02-01,Male,2,52,46-60
5389,680831,17,1968-08-31,Male,8,58,46-60
5392,555328,16,1955-03-28,Female,3,71,60+
5393,551203,4,1955-12-03,Male,12,71,60+
5395,620601,45,1962-06-01,Male,6,64,60+
5397,695730,72,1969-07-30,Female,7,57,46-60
5398,670323,72,1967-03-23,Male,3,59,46-60
5399,726227,24,1972-12-27,Female,12,54,46-60
5402,685529,30,1968-05-29,Female,5,58,46-60
5404,765918,58,1976-09-18,Female,9,50,46-60
5409,480325,15,1948-03-25,Male,3,78,60+
5413,460410,33,1946-04-10,Male,4,80,60+
5420,350719,61,1935-07-19,Male,7,91,60+
5433,750924,50,1975-09-24,Male,9,51,46-60
5441,570125,18,1957-01-25,Male,1,69,60+
5445,520916,69,1952-09-16,Male,9,74,60+
5450,400828,8,1940-08-28,Male,8,86,60+
5460,611001,63,1961-10-01,Male,10,65,60+
5461,685920,9,1968-09-20,Female,9,58,46-60
5462,630908,9,1963-09-08,Male,9,63,60+
5468,445527,68,1944-05-27,Female,5,82,60+
5469,795302,63,1979-03-02,Female,3,47,46-60
5472,560510,53,1956-05-10,Male,5,70,60+
5473,685809,70,1968-08-09,Female,8,58,46-60
5478,451027,33,1945-10-27,Male,10,81,60+
5487,475917,56,1947-09-17,Female,9,79,60+
5517,640313,57,1964-03-13,Male,3,62,60+
5521,735515,9,1973-05-15,Female,5,53,46-60
5526,470319,27,1947-03-19,Male,3,79,60+
5527,416128,27,1941-11-28,Female,11,85,60+
5530,530329,12,1953-03-29,Male,3,73,60+
5531,790515,4,1979-05-15,Male,5,47,46-60
5539,350605,74,1935-06-05,Male,6,91,60+
5563,760101,1,1976-01-01,Male,1,50,46-60
5565,666222,3,1966-12-22,Female,12,60,46-60
5574,705912,9,1970-09-12,Female,9,56,46-60
5579,510216,77,1951-02-16,Male,2,75,60+
5580,525301,77,1952-03-01,Female,3,74,60+
5606,800806,4,1980-08-06,Male,8,46,46-60
5617,585801,56,1958-08-01,Female,8,68,60+
5618,535322,63,1953-03-22,Female,3,73,60+
5642,576104,70,1957-11-04,Female,11,69,60+
5684,555302,8,1955-03-02,Female,3,71,60+
5699,501008,73,1950-10-08,Male,10,76,60+
5701,596122,2,1959-11-22,Female,11,67,60+
5704,756009,66,1975-10-09,Female,10,51,46-60
5722,596007,64,1959-10-07,Female,10,67,60+
5727,530224,54,1953-02-24,Male,2,73,60+
5736,530516,1,1953-05-16,Male,5,73,60+
5753,480523,39,1948-05-23,Male,5,78,60+
5760,480508,66,1948-05-08,Male,5,78,60+
5761,415511,66,1941-05-11,Female,5,85,60+
5774,605115,46,1960-01-15,Female,1,66,60+
5775,550310,46,1955-03-10,Male,3,71,60+
5788,620504,72,1962-05-04,Male,5,64,60+
5801,796210,26,1979-12-10,Female,12,47,46-60
5826,680909,15,1968-09-09,Male,9,58,46-60
5827,755128,15,1975-01-28,Female,1,51,46-60
5858,520717,52,1952-07-17,Male,7,74,60+
5859,455129,52,1945-01-29,Female,1,81,60+
5860,640422,47,1964-04-22,Male,4,62,60+
5866,785403,67,1978-04-03,Female,4,48,46-60
5873,795406,5,1979-04-06,Female,4,47,46-60
5911,351003,14,1935-10-03,Male,10,91,60+
5928,705910,42,1970-09-10,Female,9,56,46-60
5965,510410,50,1951-04-10,Male,4,75,60+
5977,790531,43,1979-05-31,Male,5,47,46-60
5978,445127,33,1944-01-27,Female,1,82,60+
6001,370501,60,1937-05-01,Male,5,89,60+
6015,731121,54,1973-11-21,Male,11,53,46-60
6033,660527,1,1966-05-27,Male,5,60,46-60
6034,390815,20,1939-08-15,Male,8,87,60+
6039,585703,1,1958-07-03,Female,7,68,60+
6040,630410,1,1963-04-10,Male,4,63,60+
6042,631012,53,1963-10-12,Male,10,63,60+
6052,490406,40,1949-04-06,Male,4,77,60+
6067,505313,70,1950-03-13,Female,3,76,60+
6077,805430,54,1980-04-30,Female,4,46,46-60
6112,586228,43,1958-12-28,Female,12,68,60+
6114,405215,66,1940-02-15,Female,2,86,60+
6115,536225,13,1953-12-25,Female,12,73,60+
6122,685216,6,1968-02-16,Female,2,58,46-60
6144,566219,54,1956-12-19,Female,12,70,60+
6175,640517,72,1964-05-17,Male,5,62,60+
6178,406015,1,1940-10-15,Female,10,86,60+
6183,631116,1,1963-11-16,Male,11,63,60+
6185,485305,58,1948-03-05,Female,3,78,60+
6186,520527,58,1952-05-27,Male,5,74,60+
6191,521224,74,1952-12-24,Male,12,74,60+
6196,430309,68,1943-03-09,Male,3,83,60+
6235,400404,5,1940-04-04,Male,4,86,60+
6255,465101,54,1946-01-01,Female,1,80,60+
6256,410521,54,1941-05-21,Male,5,85,60+
6257,425820,75,1942-08-20,Female,8,84,60+
6272,421010,1,1942-10-10,Male,10,84,60+
6275,561230,13,1956-12-30,Male,12,70,60+
6299,360809,1,1936-08-09,Male,8,90,60+
6301,495308,55,1949-03-08,Female,3,77,60+
6317,575127,77,1957-01-27,Female,1,69,60+
6318,500305,77,1950-03-05,Male,3,76,60+
6342,540604,8,1954-06-04,Male,6,72,60+
6349,721203,72,1972-12-03,Male,12,54,46-60
6359,760706,64,1976-07-06,Male,7,50,46-60
6363,736020,4,1973-10-20,Female,10,53,46-60
6366,660221,49,1966-02-21,Male,2,60,46-60
6367,700428,44,1970-04-28,Male,4,56,46-60
6383,700107,15,1970-01-07,Male,1,56,46-60
6391,520130,34,1952-01-30,Male,1,74,60+
6408,560629,47,1956-06-29,Male,6,70,60+
6417,500107,40,1950-01-07,Male,1,76,60+
6422,600923,28,1960-09-23,Male,9,66,60+
6452,420717,64,1942-07-17,Male,7,84,60+
6468,440223,70,1944-02-23,Male,2,82,60+
